country_code,country_display,gho_code,gho_display,region_code,region_display,sex_code,sex_display,world_bank_income_group_display,world_bank_income_group_group_code
LUX,Luxembourg,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,NA,NA
LUX,Luxembourg,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,NA,NA
LUX,Luxembourg,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
LUX,Luxembourg,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,High_income,WB_HI
LUX,Luxembourg,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,High_income,WB_HI
MDG,Madagascar,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,NA,NA
MDG,Madagascar,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,NA,NA
MDG,Madagascar,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,NA,NA
MDG,Madagascar,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
MDG,Madagascar,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
MDG,Madagascar,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,Low_income,WB_LI
MDG,Madagascar,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
MDG,Madagascar,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
MDG,Madagascar,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,MLE,Male,Low_income,WB_LI
MDG,Madagascar,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,NA,NA
MDG,Madagascar,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,NA,NA
MDG,Madagascar,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,NA,NA
MDG,Madagascar,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
MDG,Madagascar,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
MDG,Madagascar,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,Low_income,WB_LI
MWI,Malawi,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,NA,NA
MWI,Malawi,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,NA,NA
MWI,Malawi,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,NA,NA
MWI,Malawi,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
MWI,Malawi,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
MWI,Malawi,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,Low_income,WB_LI
MWI,Malawi,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
MWI,Malawi,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
MWI,Malawi,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,MLE,Male,Low_income,WB_LI
MWI,Malawi,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,NA,NA
MWI,Malawi,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,NA,NA
MWI,Malawi,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,NA,NA
MWI,Malawi,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
MWI,Malawi,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
MWI,Malawi,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,Low_income,WB_LI
MYS,Malaysia,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,BTSX,Both sexes,NA,NA
MYS,Malaysia,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,FMLE,Female,NA,NA
MYS,Malaysia,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,MLE,Male,NA,NA
MYS,Malaysia,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,BTSX,Both sexes,Upper_middle_income,WB_UMI
MYS,Malaysia,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,FMLE,Female,Upper_middle_income,WB_UMI
MYS,Malaysia,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,MLE,Male,Upper_middle_income,WB_UMI
MYS,Malaysia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,BTSX,Both sexes,Upper_middle_income,WB_UMI
MYS,Malaysia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,FMLE,Female,Upper_middle_income,WB_UMI
MYS,Malaysia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,MLE,Male,Upper_middle_income,WB_UMI
MYS,Malaysia,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,BTSX,Both sexes,NA,NA
MYS,Malaysia,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,FMLE,Female,NA,NA
MYS,Malaysia,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,MLE,Male,NA,NA
MYS,Malaysia,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,BTSX,Both sexes,Upper_middle_income,WB_UMI
MYS,Malaysia,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,FMLE,Female,Upper_middle_income,WB_UMI
MYS,Malaysia,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,MLE,Male,Upper_middle_income,WB_UMI
MDV,Maldives,WHOSIS_000001,Life expectancy at birth (years),SEAR,South_East Asia,BTSX,Both sexes,NA,NA
MDV,Maldives,WHOSIS_000001,Life expectancy at birth (years),SEAR,South_East Asia,FMLE,Female,NA,NA
MDV,Maldives,WHOSIS_000001,Life expectancy at birth (years),SEAR,South_East Asia,MLE,Male,NA,NA
MDV,Maldives,WHOSIS_000001,Life expectancy at birth (years),SEAR,South_East Asia,BTSX,Both sexes,Lower_middle_income,WB_LMI
MDV,Maldives,WHOSIS_000001,Life expectancy at birth (years),SEAR,South_East Asia,FMLE,Female,Lower_middle_income,WB_LMI
MDV,Maldives,WHOSIS_000001,Life expectancy at birth (years),SEAR,South_East Asia,MLE,Male,Lower_middle_income,WB_LMI
MDV,Maldives,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),SEAR,South_East Asia,BTSX,Both sexes,Lower_middle_income,WB_LMI
MDV,Maldives,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),SEAR,South_East Asia,FMLE,Female,Lower_middle_income,WB_LMI
MDV,Maldives,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),SEAR,South_East Asia,MLE,Male,Lower_middle_income,WB_LMI
MDV,Maldives,WHOSIS_000015,Life expectancy at age 60 (years),SEAR,South_East Asia,BTSX,Both sexes,NA,NA
MDV,Maldives,WHOSIS_000015,Life expectancy at age 60 (years),SEAR,South_East Asia,FMLE,Female,NA,NA
MDV,Maldives,WHOSIS_000015,Life expectancy at age 60 (years),SEAR,South_East Asia,MLE,Male,NA,NA
MDV,Maldives,WHOSIS_000015,Life expectancy at age 60 (years),SEAR,South_East Asia,BTSX,Both sexes,Lower_middle_income,WB_LMI
MDV,Maldives,WHOSIS_000015,Life expectancy at age 60 (years),SEAR,South_East Asia,FMLE,Female,Lower_middle_income,WB_LMI
MDV,Maldives,WHOSIS_000015,Life expectancy at age 60 (years),SEAR,South_East Asia,MLE,Male,Lower_middle_income,WB_LMI
MLI,Mali,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,NA,NA
MLI,Mali,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,NA,NA
MLI,Mali,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,NA,NA
MLI,Mali,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
MLI,Mali,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
MLI,Mali,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,Low_income,WB_LI
MLI,Mali,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
MLI,Mali,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
MLI,Mali,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,MLE,Male,Low_income,WB_LI
MLI,Mali,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,NA,NA
MLI,Mali,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,NA,NA
MLI,Mali,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,NA,NA
MLI,Mali,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
MLI,Mali,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
MLI,Mali,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,Low_income,WB_LI
MLT,Malta,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,NA,NA
MLT,Malta,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,NA,NA
MLT,Malta,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,NA,NA
MLT,Malta,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
MLT,Malta,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,High_income,WB_HI
MLT,Malta,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,High_income,WB_HI
MLT,Malta,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
MLT,Malta,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,FMLE,Female,High_income,WB_HI
MLT,Malta,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,MLE,Male,High_income,WB_HI
MLT,Malta,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,NA,NA
MLT,Malta,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,NA,NA
MLT,Malta,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,NA,NA
MLT,Malta,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
MLT,Malta,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,High_income,WB_HI
MLT,Malta,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,High_income,WB_HI
MHL,Marshall Islands,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,BTSX,Both sexes,NA,NA
MHL,Marshall Islands,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,FMLE,Female,NA,NA
MHL,Marshall Islands,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,MLE,Male,NA,NA
MHL,Marshall Islands,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,BTSX,Both sexes,Lower_middle_income,WB_LMI
MHL,Marshall Islands,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,FMLE,Female,Lower_middle_income,WB_LMI
MHL,Marshall Islands,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,MLE,Male,Lower_middle_income,WB_LMI
MHL,Marshall Islands,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,BTSX,Both sexes,Lower_middle_income,WB_LMI
MHL,Marshall Islands,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,FMLE,Female,Lower_middle_income,WB_LMI
MHL,Marshall Islands,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,MLE,Male,Lower_middle_income,WB_LMI
MHL,Marshall Islands,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,BTSX,Both sexes,NA,NA
MHL,Marshall Islands,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,FMLE,Female,NA,NA
MHL,Marshall Islands,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,MLE,Male,NA,NA
MHL,Marshall Islands,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,BTSX,Both sexes,Lower_middle_income,WB_LMI
MHL,Marshall Islands,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,FMLE,Female,Lower_middle_income,WB_LMI
MHL,Marshall Islands,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,MLE,Male,Lower_middle_income,WB_LMI
MRT,Mauritania,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,NA,NA
MRT,Mauritania,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,NA,NA
MRT,Mauritania,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,NA,NA
MRT,Mauritania,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
MRT,Mauritania,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
MRT,Mauritania,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,Low_income,WB_LI
MRT,Mauritania,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
MRT,Mauritania,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
MRT,Mauritania,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,MLE,Male,Low_income,WB_LI
MRT,Mauritania,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,NA,NA
MRT,Mauritania,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,NA,NA
MRT,Mauritania,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,NA,NA
MRT,Mauritania,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
MRT,Mauritania,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
MRT,Mauritania,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,Low_income,WB_LI
MUS,Mauritius,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,NA,NA
MUS,Mauritius,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,NA,NA
MUS,Mauritius,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,NA,NA
MUS,Mauritius,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,Upper_middle_income,WB_UMI
MUS,Mauritius,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,Upper_middle_income,WB_UMI
MUS,Mauritius,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,Upper_middle_income,WB_UMI
MUS,Mauritius,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,BTSX,Both sexes,Upper_middle_income,WB_UMI
MUS,Mauritius,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,FMLE,Female,Upper_middle_income,WB_UMI
MUS,Mauritius,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,MLE,Male,Upper_middle_income,WB_UMI
MUS,Mauritius,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,NA,NA
MUS,Mauritius,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,NA,NA
MUS,Mauritius,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,NA,NA
MUS,Mauritius,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,Upper_middle_income,WB_UMI
MUS,Mauritius,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,Upper_middle_income,WB_UMI
MUS,Mauritius,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,Upper_middle_income,WB_UMI
MEX,Mexico,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,BTSX,Both sexes,NA,NA
MEX,Mexico,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,FMLE,Female,NA,NA
MEX,Mexico,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,MLE,Male,NA,NA
MEX,Mexico,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,BTSX,Both sexes,Upper_middle_income,WB_UMI
MEX,Mexico,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,FMLE,Female,Upper_middle_income,WB_UMI
MEX,Mexico,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,MLE,Male,Upper_middle_income,WB_UMI
MEX,Mexico,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,BTSX,Both sexes,Upper_middle_income,WB_UMI
MEX,Mexico,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,FMLE,Female,Upper_middle_income,WB_UMI
MEX,Mexico,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,MLE,Male,Upper_middle_income,WB_UMI
MEX,Mexico,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,BTSX,Both sexes,NA,NA
MEX,Mexico,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,FMLE,Female,NA,NA
MEX,Mexico,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,MLE,Male,NA,NA
MEX,Mexico,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,BTSX,Both sexes,Upper_middle_income,WB_UMI
MEX,Mexico,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,FMLE,Female,Upper_middle_income,WB_UMI
MEX,Mexico,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,MLE,Male,Upper_middle_income,WB_UMI
FSM,Micronesia (Federated States of),WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,BTSX,Both sexes,NA,NA
FSM,Micronesia (Federated States of),WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,FMLE,Female,NA,NA
FSM,Micronesia (Federated States of),WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,MLE,Male,NA,NA
FSM,Micronesia (Federated States of),WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,BTSX,Both sexes,Lower_middle_income,WB_LMI
FSM,Micronesia (Federated States of),WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,FMLE,Female,Lower_middle_income,WB_LMI
FSM,Micronesia (Federated States of),WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,MLE,Male,Lower_middle_income,WB_LMI
FSM,Micronesia (Federated States of),WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,BTSX,Both sexes,Lower_middle_income,WB_LMI
FSM,Micronesia (Federated States of),WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,FMLE,Female,Lower_middle_income,WB_LMI
FSM,Micronesia (Federated States of),WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,MLE,Male,Lower_middle_income,WB_LMI
FSM,Micronesia (Federated States of),WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,BTSX,Both sexes,NA,NA
FSM,Micronesia (Federated States of),WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,FMLE,Female,NA,NA
FSM,Micronesia (Federated States of),WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,MLE,Male,NA,NA
FSM,Micronesia (Federated States of),WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,BTSX,Both sexes,Lower_middle_income,WB_LMI
FSM,Micronesia (Federated States of),WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,FMLE,Female,Lower_middle_income,WB_LMI
FSM,Micronesia (Federated States of),WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,MLE,Male,Lower_middle_income,WB_LMI
MCO,Monaco,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,NA,NA
MCO,Monaco,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,NA,NA
MCO,Monaco,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,NA,NA
MCO,Monaco,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
MCO,Monaco,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,High_income,WB_HI
MCO,Monaco,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,High_income,WB_HI
MCO,Monaco,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
MCO,Monaco,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,FMLE,Female,High_income,WB_HI
MCO,Monaco,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,MLE,Male,High_income,WB_HI
MCO,Monaco,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,NA,NA
MCO,Monaco,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,NA,NA
MCO,Monaco,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,NA,NA
MCO,Monaco,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
MCO,Monaco,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,High_income,WB_HI
MCO,Monaco,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,High_income,WB_HI
MNG,Mongolia,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,BTSX,Both sexes,NA,NA
MNG,Mongolia,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,FMLE,Female,NA,NA
MNG,Mongolia,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,MLE,Male,NA,NA
MNG,Mongolia,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,BTSX,Both sexes,Lower_middle_income,WB_LMI
MNG,Mongolia,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,FMLE,Female,Lower_middle_income,WB_LMI
MNG,Mongolia,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,MLE,Male,Lower_middle_income,WB_LMI
MNG,Mongolia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,BTSX,Both sexes,Lower_middle_income,WB_LMI
MNG,Mongolia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,FMLE,Female,Lower_middle_income,WB_LMI
MNG,Mongolia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,MLE,Male,Lower_middle_income,WB_LMI
MNG,Mongolia,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,BTSX,Both sexes,NA,NA
MNG,Mongolia,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,FMLE,Female,NA,NA
MNG,Mongolia,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,MLE,Male,NA,NA
MNG,Mongolia,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,BTSX,Both sexes,Lower_middle_income,WB_LMI
MNG,Mongolia,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,FMLE,Female,Lower_middle_income,WB_LMI
MNG,Mongolia,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,MLE,Male,Lower_middle_income,WB_LMI
MNE,Montenegro,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,NA,NA
MNE,Montenegro,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,NA,NA
MNE,Montenegro,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,NA,NA
MNE,Montenegro,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,Upper_middle_income,WB_UMI
MNE,Montenegro,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,Upper_middle_income,WB_UMI
MNE,Montenegro,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,Upper_middle_income,WB_UMI
MNE,Montenegro,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,BTSX,Both sexes,Upper_middle_income,WB_UMI
MNE,Montenegro,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,FMLE,Female,Upper_middle_income,WB_UMI
MNE,Montenegro,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,MLE,Male,Upper_middle_income,WB_UMI
MNE,Montenegro,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,NA,NA
MNE,Montenegro,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,NA,NA
MNE,Montenegro,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,NA,NA
MNE,Montenegro,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,Upper_middle_income,WB_UMI
MNE,Montenegro,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,Upper_middle_income,WB_UMI
MNE,Montenegro,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,Upper_middle_income,WB_UMI
MAR,Morocco,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,BTSX,Both sexes,NA,NA
MAR,Morocco,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,FMLE,Female,NA,NA
MAR,Morocco,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,MLE,Male,NA,NA
MAR,Morocco,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,BTSX,Both sexes,Lower_middle_income,WB_LMI
MAR,Morocco,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,FMLE,Female,Lower_middle_income,WB_LMI
MAR,Morocco,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,MLE,Male,Lower_middle_income,WB_LMI
